frame,r_status,r_x,r_y,t_status,t_id,t_x,t_y,theta_deg,n_clusters,n_lit
853,lost,782.7,418.5,searching,,824.6,260.5,,0,0
854,lost,782.7,418.5,searching,,824.6,260.5,,1,0
855,lost,782.7,418.5,searching,,824.6,260.5,,0,0
856,lost,782.7,418.5,searching,,824.6,260.5,,0,0
857,lost,782.7,418.5,searching,,824.6,260.5,,0,0
858,lost,782.7,418.5,searching,,824.6,260.5,,1,0
859,lost,782.7,418.5,searching,,824.6,260.5,,1,0
860,lost,782.7,418.5,searching,,824.6,260.5,,0,0
861,lost,782.7,418.5,searching,,824.6,260.5,,0,0
862,lost,782.7,418.5,searching,,824.6,260.5,,0,0
863,lost,782.7,418.5,searching,,824.6,260.5,,0,0
864,lost,782.7,418.5,searching,,824.6,260.5,,0,0
865,lost,782.7,418.5,searching,,824.6,260.5,,0,0
866,lost,782.7,418.5,searching,,824.6,260.5,,0,0
867,lost,782.7,418.5,searching,,824.6,260.5,,0,0
868,lost,782.7,418.5,searching,,824.6,260.5,,0,0
869,lost,782.7,418.5,searching,,824.6,260.5,,0,0
870,lost,782.7,418.5,searching,,824.6,260.5,,0,0
871,lost,782.7,418.5,searching,,824.6,260.5,,0,0
872,lost,782.7,418.5,searching,,824.6,260.5,,0,0
873,lost,782.7,418.5,searching,,824.6,260.5,,0,0
874,lost,782.7,418.5,searching,,824.6,260.5,,0,0
875,lost,782.7,418.5,searching,,824.6,260.5,,0,0
876,lost,782.7,418.5,searching,,824.6,260.5,,0,0
877,lost,782.7,418.5,searching,,824.6,260.5,,0,0
878,lost,782.7,418.5,searching,,824.6,260.5,,0,0
879,lost,782.7,418.5,searching,,824.6,260.5,,0,0
880,lost,782.7,418.5,searching,,824.6,260.5,,0,0
881,lost,782.7,418.5,searching,,824.6,260.5,,0,0
882,lost,782.7,418.5,searching,,824.6,260.5,,0,0
883,lost,782.7,418.5,searching,,824.6,260.5,,0,0
884,lost,782.7,418.5,searching,,824.6,260.5,,0,0
885,lost,782.7,418.5,searching,,824.6,260.5,,0,0
886,lost,782.7,418.5,searching,,824.6,260.5,,0,0
887,lost,782.7,418.5,searching,,824.6,260.5,,1,0
888,lost,782.7,418.5,searching,,824.6,260.5,,0,0
889,lost,782.7,418.5,searching,,824.6,260.5,,0,0
890,lost,782.7,418.5,searching,,824.6,260.5,,0,0
891,lost,782.7,418.5,searching,,824.6,260.5,,0,0
892,lost,782.7,418.5,searching,,824.6,260.5,,1,0
893,lost,782.7,418.5,searching,,824.6,260.5,,0,0
894,lost,782.7,418.5,searching,,824.6,260.5,,0,0
895,lost,782.7,418.5,searching,,824.6,260.5,,0,0
896,lost,782.7,418.5,searching,,824.6,260.5,,0,0
897,lost,782.7,418.5,searching,,824.6,260.5,,0,0
898,lost,782.7,418.5,searching,,824.6,260.5,,0,0
899,lost,782.7,418.5,searching,,824.6,260.5,,0,0
900,lost,782.7,418.5,searching,,824.6,260.5,,0,0
901,lost,782.7,418.5,searching,,824.6,260.5,,0,0
902,lost,782.7,418.5,searching,,824.6,260.5,,0,0
903,lost,782.7,418.5,searching,,824.6,260.5,,0,0
904,lost,782.7,418.5,searching,,824.6,260.5,,0,0
905,lost,782.7,418.5,searching,,824.6,260.5,,0,0
906,lost,782.7,418.5,searching,,824.6,260.5,,0,0
907,lost,782.7,418.5,searching,,824.6,260.5,,1,0
908,lost,782.7,418.5,searching,,824.6,260.5,,0,0
909,lost,782.7,418.5,searching,,824.6,260.5,,0,0
910,lost,782.7,418.5,searching,,824.6,260.5,,0,0
911,lost,782.7,418.5,searching,,824.6,260.5,,2,0
912,lost,782.7,418.5,searching,,824.6,260.5,,2,0
913,lost,782.7,418.5,searching,,824.6,260.5,,2,0
914,lost,782.7,418.5,searching,,824.6,260.5,,2,0
915,detected,752.4,454.7,searching,,824.6,260.5,,3,0
916,detected,737.3,472.6,searching,,824.6,260.5,,5,2
917,detected,730.1,480.5,searching,,824.6,260.5,,4,2
918,detected,726.8,483.5,searching,,824.6,260.5,,4,2
919,detected,725.7,483.8,searching,,824.6,260.5,,4,2
920,detected,725.9,482.8,detected,60,907.9,597.7,327.8,4,1
921,detected,726.5,481.3,detected,60,909.9,594.1,328.4,6,2
922,detected,727.5,479.6,detected,60,911.3,589.8,329.1,5,2
923,detected,728.6,478.5,detected,60,913.0,586.9,329.5,5,1
924,detected,729.3,478.3,detected,60,914.6,585.8,329.9,5,1
925,detected,729.5,479.1,detected,60,916.2,586.2,330.2,4,2
926,detected,729.4,481.5,detected,60,916.6,586.7,330.7,5,1
927,detected,728.9,484.4,detected,60,917.8,588.7,331.1,6,2
928,detected,728.4,487.3,detected,60,918.8,590.3,331.6,4,2
929,detected,728.0,490.1,detected,60,917.9,591.0,332.0,5,2
930,detected,728.1,492.2,detected,60,918.5,591.4,332.5,5,2
931,detected,728.7,493.8,detected,60,919.1,589.5,333.3,4,2
932,detected,729.5,494.8,detected,60,920.1,588.3,333.9,4,2
933,detected,730.2,495.5,detected,60,920.8,587.4,334.3,4,2
934,detected,730.9,496.2,detected,60,923.2,585.7,335.0,4,2
935,detected,731.4,496.8,detected,60,924.0,584.0,335.6,6,2
936,detected,731.7,497.3,detected,60,925.6,582.8,336.2,7,2
937,detected,731.9,497.7,detected,60,926.0,580.1,337.0,4,1
938,detected,731.9,498.0,detected,60,928.0,579.2,337.5,3,1
939,detected,732.0,498.4,detected,60,928.6,578.2,337.9,5,2
940,detected,732.0,498.9,detected,60,930.0,576.7,338.6,5,1
941,detected,732.2,499.3,detected,60,930.5,575.5,339.0,5,1
942,detected,732.6,499.6,detected,60,931.6,573.3,339.7,4,1
943,detected,733.0,499.8,detected,60,932.4,571.7,340.2,5,0
944,detected,733.3,500.0,detected,60,934.1,569.7,340.9,5,1
945,detected,733.5,500.1,detected,60,934.7,568.4,341.3,6,1
946,detected,733.6,500.3,detected,60,936.0,566.3,341.9,5,1
947,detected,733.6,500.6,lost,60,938.1,563.2,,3,0
948,detected,733.7,501.1,detected,60,937.4,562.3,343.3,7,1
949,detected,733.8,501.5,detected,60,936.6,559.6,344.0,4,1
950,detected,733.8,501.8,detected,60,937.2,558.3,344.5,6,2
951,detected,733.7,502.1,detected,60,937.1,555.8,345.2,4,1
952,detected,733.8,502.6,lost,60,938.2,552.0,,4,1
953,detected,733.9,503.0,detected,60,937.7,551.7,346.6,7,1
954,detected,734.1,503.4,detected,60,939.0,549.2,347.4,5,1
955,detected,734.1,503.8,detected,60,938.5,547.4,348.0,4,1
956,detected,734.0,504.0,detected,60,939.0,544.9,348.7,5,1
957,detected,734.0,504.2,lost,60,939.9,540.8,,4,1
958,detected,734.0,504.4,detected,60,938.2,539.6,350.2,6,1
959,detected,733.7,504.5,detected,60,939.2,537.4,350.9,5,1
960,detected,733.6,504.7,detected,60,938.5,534.0,351.9,6,1
961,detected,733.7,504.9,detected,60,939.3,532.5,352.4,5,0
962,detected,733.8,505.3,detected,60,938.3,530.8,352.9,5,1
963,detected,733.9,505.6,detected,60,939.1,530.1,353.2,4,1
964,detected,734.0,505.9,detected,60,939.0,527.8,353.9,6,0
965,detected,734.1,506.1,detected,60,937.5,525.9,354.5,3,1
966,detected,733.9,506.2,detected,60,937.7,524.3,354.9,5,0
967,detected,733.6,506.4,detected,60,936.5,521.1,355.9,4,1
968,detected,733.3,506.7,detected,60,935.2,518.7,356.6,5,0
969,detected,733.0,506.9,detected,60,934.8,516.2,357.4,4,0
970,detected,732.8,507.1,detected,60,934.5,513.7,358.1,5,0
971,detected,732.7,507.3,detected,60,935.9,512.4,358.6,5,0
972,detected,732.8,507.7,detected,60,935.3,510.0,359.3,5,0
973,detected,732.8,508.0,detected,60,934.2,508.0,0.0,3,0
974,estimated,734.4,508.1,detected,60,933.1,506.3,0.5,5,0
975,detected,733.4,508.3,detected,60,932.8,503.8,1.3,4,0
976,detected,732.8,508.3,detected,60,931.9,501.2,2.0,5,0
977,detected,732.4,508.3,detected,60,931.1,498.8,2.7,5,0
978,detected,732.1,508.3,detected,60,930.2,496.8,3.3,4,0
979,detected,731.9,508.4,detected,60,929.1,494.4,4.1,4,0
980,detected,731.9,508.3,detected,60,930.2,492.0,4.7,5,0
981,detected,731.9,508.3,detected,60,930.0,489.0,5.6,4,0
982,detected,732.1,508.3,detected,60,930.5,486.7,6.2,4,0
983,detected,732.1,508.3,detected,60,929.7,484.3,6.9,5,0
984,detected,732.0,508.4,detected,60,928.5,481.5,7.8,4,0
985,detected,731.9,508.4,detected,60,927.7,478.7,8.6,4,0
986,detected,731.7,508.5,detected,60,925.8,475.8,9.5,6,0
987,detected,731.6,508.4,detected,60,925.6,474.7,9.9,4,0
988,detected,731.5,508.7,detected,60,925.1,473.8,10.2,4,0
989,detected,731.5,509.1,detected,60,924.1,472.4,10.8,4,0
990,detected,731.6,509.5,detected,60,923.1,468.7,12.0,4,0
991,detected,731.8,509.6,detected,60,921.7,466.6,12.8,4,0
992,detected,732.0,509.5,lost,60,920.0,462.1,,4,0
993,detected,732.2,509.4,detected,60,919.9,461.4,14.4,4,0
994,detected,732.3,509.7,detected,60,918.8,458.3,15.4,4,0
995,detected,732.3,510.3,detected,60,917.0,457.5,15.9,4,0
996,estimated,734.0,509.7,detected,60,915.8,454.7,16.8,3,0
997,estimated,735.6,509.1,detected,60,914.5,451.9,17.7,3,0
998,detected,734.1,510.2,detected,60,912.8,450.1,18.6,5,0
999,detected,733.5,510.9,detected,60,911.4,447.9,19.5,5,0
1000,detected,733.4,511.3,detected,60,910.5,446.0,20.3,4,0
1001,detected,733.5,511.7,detected,60,909.7,443.7,21.1,4,0
1002,detected,733.6,511.9,detected,60,907.7,441.5,22.0,4,0
1003,detected,733.7,512.1,detected,60,906.7,439.6,22.8,5,0
1004,detected,733.8,512.4,detected,60,902.8,438.3,23.7,4,0
1005,detected,733.8,512.9,detected,60,904.3,437.0,24.0,4,0
1006,detected,733.9,513.3,detected,60,901.2,436.0,24.8,5,0
1007,detected,734.0,513.6,detected,60,902.0,434.4,25.2,6,0
1008,detected,734.1,513.8,detected,60,900.5,431.9,26.2,4,0
1009,detected,734.3,513.9,detected,60,898.1,429.2,27.4,5,0
1010,detected,734.5,513.9,detected,60,897.6,426.6,28.2,4,0
1011,detected,734.7,514.0,detected,60,896.1,424.0,29.1,4,0
1012,detected,734.7,514.2,detected,60,894.4,422.7,29.8,6,0
1013,detected,734.6,514.6,detected,60,893.4,421.5,30.4,4,0
1014,detected,734.5,515.2,detected,60,891.8,419.6,31.3,5,0
1015,detected,734.5,515.5,detected,60,889.5,417.5,32.3,5,0
1016,detected,734.4,515.7,detected,60,884.9,416.5,33.4,3,0
1017,detected,734.4,515.9,detected,60,883.9,413.5,34.4,4,0
1018,detected,734.4,516.1,detected,60,882.4,412.2,35.1,5,0
1019,detected,734.4,516.6,lost,60,878.8,408.4,,4,0
1020,detected,734.5,517.1,detected,60,879.6,409.0,36.7,4,0
1021,detected,734.5,518.0,detected,60,876.9,408.8,37.5,4,0
1022,detected,734.5,519.3,detected,60,875.9,408.4,38.1,5,0
1023,detected,734.6,520.9,detected,60,874.6,408.7,38.7,4,0
1024,detected,734.6,523.7,detected,60,867.7,413.7,39.6,4,0
1025,detected,734.4,527.3,detected,60,866.7,414.6,40.4,5,0
1026,detected,734.3,531.5,detected,60,865.7,415.6,41.4,5,0
1027,detected,734.1,537.2,lost,60,861.6,415.8,,3,0
1028,detected,733.9,543.1,detected,60,860.3,421.7,43.8,5,0
1029,detected,733.5,550.3,detected,60,858.1,427.3,44.6,5,0
1030,detected,733.2,557.3,detected,60,855.8,431.7,45.7,5,0
1031,detected,732.7,563.3,detected,60,852.9,435.6,46.7,5,0
1032,detected,732.3,568.5,detected,60,851.1,437.3,47.9,5,0
1033,detected,731.9,572.5,detected,60,847.6,438.9,49.1,6,0
1034,detected,731.5,575.1,detected,60,843.5,437.9,50.8,5,0
1035,detected,731.1,576.2,detected,60,839.8,434.9,52.4,6,0
1036,detected,730.9,576.4,detected,60,836.3,437.1,52.9,6,0
1037,detected,730.7,576.2,detected,60,834.7,435.5,53.6,5,0
1038,detected,731.2,576.6,detected,60,833.1,434.8,54.3,7,0
1039,detected,731.0,585.5,detected,60,829.8,445.4,54.8,5,0
1040,detected,730.7,600.4,detected,60,826.5,459.7,55.8,6,0
1041,detected,731.0,618.5,detected,60,825.3,476.4,56.5,5,0
1042,estimated,732.0,618.7,lost,60,820.2,488.0,,4,0
1043,estimated,733.3,619.3,lost,60,815.1,499.6,,4,1
1044,estimated,735.1,620.4,lost,60,810.0,511.2,,5,1
1045,estimated,736.8,621.8,lost,60,804.9,522.8,,4,2
1046,estimated,738.4,623.7,lost,60,799.9,534.4,,4,2
1047,estimated,740.0,625.5,lost,60,794.8,546.1,,4,0
1048,estimated,741.6,627.3,lost,60,789.7,557.7,,4,0
1049,estimated,743.2,629.2,lost,60,784.6,569.3,,3,0
1050,estimated,744.8,631.0,lost,60,779.5,580.9,,3,1
1051,estimated,746.4,632.9,lost,60,774.4,592.5,,5,1
1052,estimated,748.0,634.8,lost,60,771.9,598.3,,5,0
1053,estimated,749.4,636.6,lost,60,769.4,604.1,,4,0
1054,estimated,750.4,638.1,lost,60,766.8,609.9,,4,0
1055,estimated,751.0,639.6,lost,60,764.3,615.7,,4,0
1056,estimated,751.6,641.0,lost,60,761.7,621.5,,6,0
1057,estimated,751.8,642.3,lost,60,759.2,627.3,,5,2
1058,estimated,751.7,643.5,lost,60,756.7,633.1,,5,1
1059,estimated,751.7,644.8,lost,60,754.1,638.9,,6,1
1060,detected,649.0,692.9,detected,65,586.8,579.9,118.8,4,1
1061,detected,600.1,718.7,detected,65,588.6,582.1,94.8,5,1
1062,detected,579.4,733.2,detected,65,591.5,584.1,85.3,4,1
1063,detected,572.0,741.8,detected,65,593.5,585.6,82.1,6,1
1064,estimated,572.3,742.9,detected,65,595.6,590.8,81.3,5,1
1065,detected,572.2,748.9,lost,65,595.8,594.7,,4,1
1066,detected,575.4,754.0,detected,65,597.2,595.8,82.2,6,1
1067,detected,579.4,758.3,detected,65,598.8,597.8,83.1,5,1
1068,detected,583.2,761.7,detected,65,599.4,600.8,84.2,6,1
1069,detected,586.6,765.0,detected,65,598.8,603.3,85.7,4,1
1070,detected,589.3,767.7,detected,65,598.0,606.8,86.9,4,1
1071,detected,591.6,769.8,detected,65,597.3,609.5,88.0,4,1
1072,detected,593.6,771.3,detected,65,595.8,609.8,89.2,4,1
1073,detected,595.3,772.4,detected,65,594.8,610.0,90.2,4,1
1074,detected,596.9,773.4,detected,65,592.9,610.6,91.4,6,0
1075,detected,598.9,774.5,detected,65,591.7,611.6,92.5,4,1
1076,detected,601.0,775.5,detected,65,591.3,611.8,93.4,6,1
1077,detected,603.1,776.4,detected,65,589.9,612.9,94.6,5,2
1078,detected,605.2,777.1,detected,65,589.5,614.3,95.5,5,2
1079,detected,607.8,777.8,detected,65,589.1,615.0,96.5,4,2
1080,detected,610.6,778.3,detected,65,588.9,617.5,97.7,5,1
1081,detected,613.9,778.7,detected,65,588.4,617.8,99.0,6,1
1082,detected,617.3,779.0,detected,65,588.5,617.9,100.1,4,0
1083,detected,620.5,779.2,detected,65,588.8,618.3,101.2,4,0
1084,detected,624.0,779.8,detected,65,589.1,619.5,102.3,4,0
1085,detected,627.2,780.7,detected,65,589.8,622.2,103.3,5,0
1086,detected,630.1,781.5,detected,65,590.1,623.5,104.2,7,0
1087,detected,633.3,782.2,detected,65,589.8,624.1,105.4,4,1
1088,detected,636.9,782.7,detected,65,589.7,624.2,106.6,4,1
1089,detected,640.2,783.1,lost,65,589.6,626.2,,5,1
1090,detected,643.3,783.6,detected,65,589.4,626.3,108.9,6,0
1091,detected,646.1,783.9,detected,65,589.3,627.6,110.0,4,1
1092,detected,648.5,784.2,detected,65,589.1,628.7,110.9,4,1
1093,detected,651.2,784.1,detected,65,589.0,630.2,112.0,4,1
1094,detected,653.8,784.2,detected,65,589.3,630.9,112.8,4,1
1095,detected,656.0,784.5,detected,65,588.6,630.9,113.7,5,1
1096,detected,658.5,784.9,detected,65,587.5,631.9,114.9,5,0
1097,detected,661.0,785.4,detected,65,587.2,632.5,115.8,4,2
1098,detected,663.4,785.5,detected,65,586.7,633.4,116.7,4,2
1099,detected,666.1,785.6,detected,65,587.6,634.8,117.5,4,2
1100,detected,668.6,785.6,detected,65,588.0,636.2,118.4,4,3
1101,detected,671.7,785.7,detected,65,587.6,637.1,119.5,3,2
1102,detected,674.5,785.8,detected,65,588.0,638.1,120.4,4,2
1103,detected,677.0,786.0,detected,65,587.6,638.9,121.3,5,2
1104,detected,679.5,785.7,detected,65,587.2,639.5,122.3,4,2
1105,detected,682.0,785.1,detected,65,587.6,639.8,123.0,5,2
1106,detected,684.9,784.2,detected,65,588.2,640.5,123.9,3,2
1107,detected,687.4,783.4,detected,65,588.6,641.1,124.8,4,1
1108,detected,689.9,782.6,detected,65,588.9,641.5,125.6,4,2
1109,detected,692.5,781.5,detected,65,588.2,641.8,126.7,4,1
1110,detected,695.0,780.4,detected,65,588.6,641.7,127.5,5,1
1111,detected,697.9,779.3,detected,65,588.5,642.1,128.6,4,2
1112,detected,700.7,778.4,detected,65,589.1,642.4,129.4,4,2
1113,detected,703.3,777.7,detected,65,589.4,642.7,130.2,5,2
1114,detected,706.0,777.2,detected,65,590.0,643.8,131.0,4,3
1115,detected,708.5,777.1,detected,65,590.5,645.2,131.8,5,1
1116,detected,710.8,776.8,detected,65,590.6,645.9,132.6,5,1
1117,detected,713.5,776.5,detected,65,590.5,647.3,133.6,5,2
1118,detected,716.0,776.2,detected,65,591.1,648.6,134.4,6,2
1119,detected,718.4,776.1,detected,65,591.5,649.8,135.1,6,2
1120,detected,720.7,776.2,detected,65,592.1,651.2,135.8,5,2
1121,detected,722.9,776.3,detected,65,592.3,652.8,136.6,5,3
1122,detected,724.9,776.2,detected,65,591.7,654.5,137.6,5,3
1123,detected,726.7,776.0,detected,65,591.6,656.0,138.4,5,2
1124,detected,728.4,775.8,detected,65,592.5,657.6,139.0,5,2
1125,detected,730.1,776.1,detected,65,593.4,660.6,139.8,5,2
1126,detected,731.8,776.5,detected,65,593.9,663.2,140.6,5,1
1127,detected,733.3,777.1,detected,65,596.1,667.0,141.3,3,1
1128,detected,734.8,778.4,lost,65,597.3,671.1,,5,0
1129,detected,736.3,779.8,detected,65,595.5,671.4,142.4,5,1
1130,detected,737.7,781.0,detected,65,594.0,673.6,143.2,6,1
1131,detected,739.0,781.7,detected,65,592.6,675.3,144.0,5,2
1132,detected,740.4,781.9,detected,65,592.9,677.3,144.6,5,1
1133,detected,742.1,781.7,lost,65,592.8,681.3,,4,1
1134,detected,743.6,781.2,detected,65,593.3,680.4,146.2,6,1
1135,detected,745.3,781.0,detected,65,592.6,681.1,146.8,5,2
1136,detected,746.8,780.9,detected,65,592.1,681.7,147.3,5,1
1137,detected,748.6,780.3,detected,65,596.9,685.2,147.9,4,1
1138,detected,750.3,779.6,detected,65,598.8,687.2,148.6,4,1
1139,detected,751.8,778.9,detected,65,597.7,687.2,149.2,5,1
1140,detected,753.2,778.5,detected,65,596.1,687.0,149.8,5,1
1141,detected,754.5,777.9,detected,65,594.9,687.2,150.4,5,1
1142,detected,755.6,777.6,lost,65,594.9,689.5,,4,1
1143,detected,756.7,777.3,detected,65,595.9,689.7,151.4,5,0
1144,detected,757.7,777.0,detected,65,595.8,691.0,152.0,5,1
1145,detected,758.5,776.8,detected,65,594.3,691.3,152.5,6,1
1146,detected,759.3,776.7,detected,65,593.1,692.4,153.1,5,1
1147,detected,760.2,776.8,detected,65,592.3,693.8,153.7,4,1
1148,detected,761.0,777.0,detected,65,591.1,695.6,154.4,5,1
1149,estimated,761.2,777.8,detected,65,590.4,697.4,154.8,4,2
1150,detected,762.2,777.4,detected,65,589.3,699.8,155.8,4,2
1151,detected,763.2,777.3,detected,65,590.3,700.3,156.0,5,2
1152,detected,764.2,777.3,detected,65,590.0,701.2,156.4,5,1
1153,detected,765.1,777.1,detected,65,590.3,702.5,156.9,3,1
1154,detected,765.8,777.1,detected,65,590.6,704.1,157.4,3,0
1155,detected,766.5,777.1,detected,65,590.6,705.6,157.9,5,1
1156,detected,767.2,777.1,detected,65,590.2,706.6,158.3,5,1
1157,detected,768.1,777.1,detected,65,590.7,709.0,159.0,5,1
1158,detected,768.8,777.0,detected,65,591.3,710.7,159.5,6,0
1159,detected,769.8,777.1,detected,65,590.4,712.8,160.3,3,1
1160,detected,770.6,777.4,detected,65,590.9,714.4,160.7,4,1
1161,detected,771.3,777.5,detected,65,590.0,715.5,161.1,3,1
1162,detected,772.0,777.5,detected,65,589.6,716.9,161.6,2,0
1163,detected,772.6,777.3,detected,65,589.0,717.4,161.9,4,0
1164,detected,773.3,776.7,detected,65,589.0,717.9,162.3,4,0
1165,detected,774.0,776.1,detected,65,587.9,719.7,163.1,4,0
1166,detected,774.6,775.7,detected,65,588.0,720.9,163.6,6,0
1167,detected,775.3,775.3,detected,65,588.1,721.9,164.1,5,0
1168,detected,776.0,775.1,detected,65,588.2,722.9,164.5,3,0
1169,detected,776.7,774.7,detected,65,588.3,723.9,164.9,4,0
1170,detected,777.4,774.1,detected,65,589.4,724.0,165.1,4,0
1171,detected,778.0,773.7,detected,65,590.4,724.5,165.3,4,0
1172,detected,778.7,773.3,detected,65,592.0,725.5,165.6,4,0
1173,detected,779.3,772.8,detected,65,591.2,726.3,166.1,4,0
1174,detected,780.0,772.2,detected,65,590.6,726.8,166.5,5,0
1175,detected,780.7,771.5,detected,65,590.9,727.1,166.8,5,0
1176,detected,781.6,770.8,detected,65,590.7,728.1,167.4,4,0
1177,detected,782.4,770.2,detected,65,590.8,728.9,167.8,4,0
1178,detected,783.1,769.7,detected,65,591.3,729.0,168.0,4,0
1179,detected,783.7,769.1,detected,65,591.4,728.8,168.2,3,0
1180,detected,784.4,768.6,detected,65,592.0,728.9,168.3,6,1
1181,detected,785.2,768.2,detected,65,592.5,729.4,168.6,5,1
1182,detected,786.1,768.2,detected,65,592.5,731.3,169.2,5,1
1183,detected,786.8,768.2,detected,65,592.7,732.0,169.4,6,2
1184,detected,787.3,768.0,detected,65,592.9,732.1,169.5,5,2
1185,detected,788.0,767.5,detected,65,593.3,732.4,169.8,4,1
1186,detected,788.6,767.0,detected,65,593.8,733.1,170.1,4,2
1187,detected,789.3,766.3,lost,65,594.4,734.3,,4,1
1188,detected,790.2,766.0,detected,65,594.1,735.6,171.2,5,1
1189,detected,791.0,765.8,detected,65,594.5,736.8,171.6,5,2
1190,detected,791.5,765.7,detected,65,594.7,737.7,171.9,5,1
1191,detected,792.1,765.4,lost,65,595.2,739.4,,6,0
1192,detected,792.6,765.4,detected,65,595.2,739.4,172.5,3,1
1193,detected,793.0,765.7,detected,65,595.3,740.8,172.8,5,1
1194,detected,793.2,766.1,detected,65,595.0,742.9,173.3,5,1
1195,detected,793.3,766.6,detected,65,594.6,744.6,173.7,4,2
1196,detected,793.5,767.2,detected,65,594.7,746.0,173.9,4,1
1197,estimated,793.9,767.9,detected,65,594.8,746.8,174.0,4,2
1198,detected,794.1,767.9,detected,65,595.0,748.1,174.3,5,2
1199,detected,794.8,768.0,detected,65,595.5,749.6,174.7,4,2
1200,detected,795.6,768.4,detected,65,596.1,750.2,174.8,5,2
1201,detected,796.0,769.0,detected,65,596.3,751.9,175.1,5,0
1202,estimated,796.5,769.8,detected,65,596.3,752.7,175.1,4,3
1203,detected,796.5,770.1,detected,65,596.3,754.5,175.5,5,1
1204,detected,796.3,770.6,detected,65,595.9,756.1,175.9,4,2
1205,detected,796.5,770.7,detected,65,595.9,757.4,176.2,5,2
1206,detected,796.8,770.7,lost,65,596.0,760.0,,5,2
1207,detected,797.3,770.7,detected,65,596.5,759.4,176.8,4,1
1208,detected,797.9,770.6,detected,65,596.9,760.2,177.0,5,1
1209,detected,798.6,771.2,detected,65,597.5,761.4,177.2,4,2
1210,detected,799.4,772.0,detected,65,598.5,762.8,177.4,5,1
1211,detected,800.1,772.7,detected,65,598.6,763.9,177.5,4,1
1212,detected,800.5,772.9,detected,65,598.8,763.9,177.4,3,1
1213,detected,800.7,772.7,detected,65,598.7,764.2,177.6,5,1
1214,detected,801.0,772.1,lost,65,599.2,766.0,,2,0
1215,detected,801.0,771.3,lost,65,599.7,767.8,,1,0
1216,detected,801.0,770.5,lost,65,600.2,769.6,,1,0
1217,detected,801.1,769.8,lost,65,600.7,771.4,,1,0
1218,detected,801.2,768.9,lost,65,601.2,773.2,,1,0
1219,detected,801.5,767.6,lost,65,601.7,775.0,,1,0
1220,detected,801.9,766.1,lost,65,602.1,776.8,,3,0
1221,detected,802.3,765.0,lost,65,602.6,778.6,,3,0
1222,detected,802.7,764.1,lost,65,603.1,780.4,,4,0
1223,detected,803.1,763.5,lost,65,603.6,782.2,,5,0
1224,detected,803.2,763.0,lost,65,603.8,783.1,,4,0
1225,detected,803.0,762.5,lost,65,604.1,784.0,,5,1
1226,detected,802.9,762.2,lost,65,604.3,784.9,,5,1
1227,detected,802.5,762.4,lost,65,604.6,785.8,,5,2
1228,detected,802.1,763.1,lost,65,604.8,786.7,,5,2
1229,detected,802.1,763.8,detected,69,963.5,914.1,317.0,6,2
1230,detected,801.9,764.3,detected,69,963.3,913.9,317.2,5,2
1231,detected,801.8,764.3,detected,69,964.2,911.9,317.7,5,2
1232,detected,801.8,764.0,detected,69,964.0,911.0,317.8,6,2
1233,detected,801.7,763.6,detected,69,964.7,909.0,318.3,5,2
1234,detected,801.7,763.2,detected,69,966.1,909.9,318.3,5,2
1235,detected,801.8,763.2,detected,69,967.3,910.5,318.3,5,2
1236,detected,801.9,763.6,detected,69,968.2,911.4,318.4,7,1
1237,estimated,802.3,763.9,detected,69,969.4,910.7,318.7,4,2
1238,detected,802.5,763.5,detected,69,970.4,910.3,318.8,5,1
1239,detected,802.6,762.9,detected,69,970.8,908.0,319.2,5,2
1240,detected,802.9,762.3,detected,69,971.8,907.7,319.3,6,2
1241,detected,803.0,761.9,detected,69,972.5,906.8,319.5,4,1
1242,estimated,803.4,762.1,detected,69,972.9,906.8,319.5,5,1
1243,detected,803.2,761.9,detected,69,973.6,905.8,319.8,5,1
1244,detected,803.2,761.5,detected,69,974.3,904.6,320.1,4,1
1245,detected,803.3,761.2,detected,69,974.9,903.6,320.3,4,0
1246,detected,803.6,760.9,detected,69,976.1,903.5,320.4,4,1
1247,detected,803.9,761.0,detected,69,976.7,902.5,320.7,5,1
1248,detected,804.2,761.2,detected,69,976.5,900.1,321.1,4,1
1249,detected,804.6,761.4,detected,69,976.8,899.6,321.2,4,1
1250,detected,805.0,761.6,detected,69,977.9,899.5,321.4,4,1
1251,detected,805.4,761.6,detected,69,978.5,899.1,321.5,4,1
1252,detected,805.9,761.6,detected,69,979.1,898.5,321.7,4,1
1253,detected,806.3,761.9,detected,69,979.6,898.1,321.8,4,1
1254,detected,806.7,762.1,detected,69,980.6,898.0,322.0,5,0
1255,detected,807.0,762.2,detected,69,980.1,897.6,322.0,7,1
1256,detected,807.3,762.0,detected,69,981.4,896.2,322.4,5,1
1257,detected,807.7,761.7,detected,69,982.6,895.0,322.7,4,1
1258,detected,808.2,761.2,detected,69,983.4,893.5,322.9,4,1
1259,detected,808.8,760.6,detected,69,985.2,893.3,323.1,4,1
1260,detected,809.4,759.9,detected,69,985.9,891.9,323.2,5,1
1261,detected,810.0,759.0,detected,69,986.9,890.0,323.5,6,1
1262,detected,810.7,758.0,detected,69,987.7,887.9,323.7,6,1
1263,detected,811.4,756.9,detected,69,989.3,886.1,324.0,5,1
1264,detected,812.2,756.2,detected,69,990.0,885.1,324.1,5,1
1265,detected,812.8,756.1,detected,69,991.2,885.0,324.2,5,1
